GivenName,Surname,NationalID,MemberType (1-4),TelephoneNumber,AddressID
Kenneth,Begay,625842791,4,5592250309,780
Anne,Waller,600455762,3,9289133936,1014
Edward,Marshall,542058308,2,5414786994,1483
Tommy,Juarez,12503379,3,5086772156,4915
Daryl,Payne,454511762,4,8302740698,2318
Jeffrey,Bloomquist,353163465,4,8159614916,3111
Joseph,Delgado,603211291,4,6194972904,976
Amber,Jimenez,134247975,3,3478901653,4417
Gonzalo,Cabrera,155741149,3,2018181968,4283
Lee,Arce,367094154,2,7342856043,3017
Michele,Lyons,349485368,3,3095479037,3132
Michael,Robertson,416514647,2,2565702918,2631
Donna,Chu,460311702,3,9722462729,2259
Mary,Harding,30056542,4,6176202219,4821
John,Newton,313321692,3,7652472961,3335
Jorge,Patterson,389460332,4,4149341606,2849
Thomas,Lacy,421557512,4,3345700348,2577
Helen,O'Donnell,232542881,2,3044405490,3870
Clara,Rivera,405748136,3,2708463873,2699
Douglas,Reese,178301938,2,6105416469,4173
Samuel,McCarthy,32289790,4,5087152738,4812
Louis,Sanders,500608969,3,8164430745,1901
Gerald,Sousa,259316697,2,7703847841,3718
Jose,Gustin,554503752,3,9253024308,1368
Adriana,Ricker,637167556,3,2147121030,657
Pat,Pursley,389665887,3,9206513859,2847
Antonio,Reynolds,190404495,2,4129012653,4131
Emma,Hughes,51621803,4,5165795425,4718
Christine,Brewer,8869622,2,8026131111,4939
Erna,Morales,539762688,2,4253395682,1510
Martha,Clarke,207803184,2,8147122797,4070
Amy,Conley,606828548,4,8588426304,943
Carl,Stringfellow,111104372,2,7188065814,4498
Linda,Rost,488168521,2,6367735035,1996
Alfonso,Almaguer,253498562,4,7068779347,3757
Margaret,Chu,689039513,2,2525753491,240
Charles,Atwater,261041491,2,2394511396,3708
Brian,Espiritu,593173580,2,8137434304,1060
Jose,Hill,654036988,3,8038802768,497
Lawrence,Kesler,615267599,3,6263087378,872
Louis,Chason,680034918,4,7022050266,326
Harold,Maloney,460616764,3,9728425166,2251
David,Charles,70269787,4,5186778435,4660
Roy,Heck,612929039,3,6504434150,895
Joanna,Meighan,170222641,3,2675233003,4206
Linda,Peterson,321788225,2,7738379669,3278
Robert,Vera,270520452,4,3308620634,3594
William,Lukasik,135686952,4,7324511008,4405
Jeffrey,Symonds,619524835,4,4157741051,831
Peter,Smith,362625239,4,5172833670,3055
Roman,Nguyen,346146370,2,7732589910,3147
William,Kennedy,476743349,3,9524705985,2077
Charles,Suarez,216491607,2,4104299926,3989
Marjorie,Madrigal,417786934,3,2059042439,2616
Rita,Rambert,318681425,3,8479965627,3292
Kesha,Robertson,642666602,2,9362322028,612
Earl,Romero,468173761,2,6126191379,2178
Charles,Russell,356965154,3,6302250527,3083
Adela,Smith,569415708,2,9094265803,1219
Shawn,Marceau,59076860,4,7168375849,4694
Janice,Foster,405645857,3,2704776235,2700
Brock,Rodriquez,621310473,2,8056755526,807
Carlos,Putnam,365044002,4,7346614502,3035
Kenneth,Perez,219693282,2,4434584893,3950
Scott,Johnson,303099129,2,5742847700,3412
Charles,Sanchez,298926415,3,7403862977,3434
Stacey,Price,231962007,4,2767144105,3874
Patricia,Hall,375053658,2,3133917770,2963
Edith,Davis,650206736,3,9703638706,536
Matthew,Allen,264395802,2,9542244254,3663
Sylvia,Page,616439330,2,6265879761,866
Marylin,Coleman,304293657,2,8127147992,3407
Marlon,Pearson,495323383,4,6602641533,1938
Juliette,Pautz,136829621,2,7322557327,4398
Shirley,Appleton,47786134,2,8604431788,4735
Krystle,Schalk,543029009,2,5035926200,1472
Valentine,Hurwitz,643386127,4,3612412977,599
Barry,Donnellan,402329044,4,2703180762,2741
Michael,Ross,245580026,4,3362503643,3802
Jewell,Jones,319144572,2,3092834896,3291
Juanita,Flores,315219229,3,7658534273,3319
David,Hicks,263720751,4,8638558601,3673
Kathleen,Bell,255377846,3,4046675734,3745
Denise,Waldrop,304348996,4,8127333022,3406
Rosa,Estabrook,462544264,2,4097918261,2231
Steven,Gray,509143370,2,3163009291,1823
Jean,Payne,383058875,3,9896135390,2898
Mary,Haley,456715646,3,2145134713,2288
Doris,Johnson,665107849,4,5043620476,434
Ashley,Chamberlain,452724617,3,2108214852,2334
James,Barlow,469336763,4,5074275881,2163
Andre,Park,390668309,2,9202175436,2838
Deshawn,Howard,536190764,2,3609440004,1551
Aaron,Noell,270011513,4,9372823045,3600
Tammy,Bryant,424102914,4,2052158196,2559
Noah,Jackson,215314137,4,4106048591,4005
Josie,Officer,224943571,3,5408710617,3917
Theresa,Stiltner,268446983,2,6147043953,3612
Trisha,Presson,400464008,3,5026263158,2758
Calvin,Jone,74096174,2,3474163831,4647
James,Phillips,552301235,4,7142432738,1395
Roberto,Patterson,369662970,3,2486142326,2998
Nancy,Young,757017834,2,7317334935,148
George,Miller,316723126,4,8123705297,3308
Steven,Kittleson,346806084,2,8155628744,3144
Harry,Williams,284901147,2,5673360785,3516
Sara,Caron,392482020,3,2629465270,2829
Leila,Lavalley,542159161,3,9712415083,1482
Christina,Thomsen,230164367,4,7034467383,3885
Sandra,Carmona,279287986,3,6146937111,3541
Juana,Goad,150404709,2,7325063357,4310
Brian,Parker,509025169,3,6202373119,1828
James,Bonds,770035872,4,7272644016,35
Bianca,Pearson,405596728,2,2705956526,2701
Edwina,Sanchez,29502691,2,5084934027,4824
Albert,Fox,479969173,3,5153450543,2055
Clayton,Shaddix,34340020,2,9787370201,4800
Gerald,Davis,392806839,2,6086857166,2823
Giovanni,Kaylor,375214422,2,8108785289,2960
Maria,Carper,443139273,2,9182780324,2416
Debrah,Moran,474847605,3,7635199671,2097
Larry,McMillon,463328338,3,9037052698,2228
Chad,Angle,353707809,2,7736323448,3104
Tony,Williams,526887153,3,6024790479,1677
Katrina,Ford,533434200,2,3606815036,1590
Michael,Abel,460723942,4,7138533154,2250
Charles,Mitchell,632074634,4,4096441426,711
Angela,Wagner,156767042,3,9738012064,4276
Donna,Wallace,272448325,4,9375547359,3577
Joseph,Buck,592029323,3,3864799585,1069
Mark,Justice,495702136,3,5734682592,1936
Jeffrey,Tovar,633344986,4,9567245264,698
Ruth,Lee,307943218,2,2604850520,3385
Fernando,Wood,355346742,2,8474748908,3097
Bradley,Norris,509086452,3,6206571349,1827
Alice,Smith,469414156,4,5077840552,2161
Kenneth,Mayer,263257968,4,8505555985,3680
Carolyn,Todaro,366927069,4,5864978821,3020
Kim,McLean,587426316,3,6627283760,1119
Carmen,Pearman,435060275,2,3187371736,2458
John,Bing,148660988,2,9088831873,4322
James,Merryman,695034121,2,7036563463,196
Clarice,Evans,18606271,3,9784510532,4874
Jeana,Watkins,33035663,2,7817275904,4809
Bradley,Coffey,695034849,4,7033203264,195
Aleta,Canady,122546358,2,5852371290,4451
James,Dollinger,281062492,3,3305257323,3532
Patricia,Cannon,30055047,2,7813039238,4822
Audrey,Scruggs,545153438,4,8054964819,1452
Richard,Lee,557224406,4,6504916914,1338
Susan,Fenton,222262757,4,3022513864,3932
Willie,Sangster,695012796,2,2762174565,203
Rachel,Kaplan,471086385,2,9522446606,2145
Bettie,Holmes,572873744,4,6267823523,1187
Paul,Thomas,453931863,4,9794812009,2323
William,Whitmore,384342188,2,3135994839,2883
Kenneth,Koon,572389532,4,7072228923,1190
Nadine,Thompson,506028494,2,4028486502,1853
Mark,Pichardo,442880772,3,9182569657,2417
Robert,Blumberg,348442211,3,8474440250,3136
Ruth,Baez,154229960,3,2019222698,4291
Karla,Rodriguez,630264731,2,8179004214,734
Alma,Galbraith,178600381,3,2152947339,4172
James,Soler,170662474,3,7245830223,4203
Sally,Schmidt,147107508,4,9739889859,4335
Christine,Johnson,445588383,3,4054625552,2401
Marie,Bodenhamer,465305632,4,5122926583,2208
Kristi,Aguilar,545890657,2,5104457411,1449
Robert,Lemmons,279166004,3,9377429863,3542
Patrick,Perez,480354048,4,7122101907,2049
Debbie,Sanders,365337271,3,3135746477,3030
John,Odom,615605116,2,2094325812,870
Jeanna,Mayhew,556734137,3,6508216480,1346
Royal,Kelley,406013999,4,2709435000,2698
Bernadette,Allen,34054832,4,5082645269,4801
Joshua,McCoin,214283972,3,4107078858,4019
Raymond,Gibson,472306848,2,2186247123,2134
Bryan,Peck,522773101,4,7204279286,1713
Jacqueline,Shaw,368741086,3,2483073565,3002
Maria,Daniel,554316969,4,3102571038,1371
Herbert,Dasher,157010809,3,2013859677,4274
Kevin,Morrissey,268525555,4,2168292011,3611
Deborah,Trepanier,600671400,4,5206478624,1011
Janette,Wilson,17543495,3,7814312468,4878
Carolyn,Cota,392948635,2,9203211355,2819
Doris,Smith,466156870,4,2149442519,2196
Pamela,Price,383623850,3,8106167877,2892
Mary,Dorris,456093660,3,9722918063,2296
Shannon,Oneal,12448503,2,7815970501,4916
Aaron,Bacote,613540598,4,5595678464,887
Dorothy,Meadows,428474608,4,6013142247,2503
Yvette,McGonigal,572275993,3,8052928139,1192
Marvin,Crockett,683054376,3,2529741745,284
David,Cunningham,455909692,3,8064033035,2300
Geoffrey,Doyle,142624901,3,9089048694,4357
Elizabeth,Elzy,217594556,3,4105886248,3977
Laurie,Shriver,496177516,4,3148941299,1932
Beverly,Mullins,338729421,4,7734177475,3182
Elizabeth,Chiles,219421601,2,3012942568,3954
Jana,Taylor,425276761,2,6018436368,2547
Christopher,Sam,605185421,4,3108567166,957
Timothy,Medrano,695015159,3,7038285369,202
Kim,Woodward,244303374,3,3363232347,3807
Elizabeth,Wilson,551607744,4,7602638373,1402
Kenny,Miller,144058299,3,2013033697,4346
Sharon,Howard,653267524,2,7205304183,504
Macie,Sutton,590272610,3,3214607763,1096
Dale,McDowell,541690594,3,5416180306,1486
Michael,O'Sullivan,198804119,2,4124724696,4108
Patricia,Klein,690013999,2,9102148243,237
Richard,Wallace,213240862,4,4436335010,4033
Johnny,Turley,263345833,4,3057225027,3678
Isaac,Arrieta,140184660,2,2018278609,4376
Margaret,Sims,322012341,2,6184622630,3275
Emmanuel,Wallace,621415283,2,8586274027,805
Anthony,King,41091322,3,2035177840,4764
Ronald,Perea,451142989,2,9728635376,2346
Heather,Willette,524468173,4,3039274986,1700
Byron,Jones,12889424,2,5083219265,4911
Victor,Davis,322446537,4,6188542911,3272
Linda,Gray,460175862,4,4322579725,2260
Eric,Patterson,618457599,3,7602538251,843
Margaret,Perez,294963874,2,9377746614,3464
Aaron,Forman,382904075,2,6164759356,2901
Harold,Sanderson,324019469,4,6306210473,3263
Jerold,Hewitt,533547025,2,3602516411,1588
Jeannette,Newberry,308469770,3,5742290548,3381
James,Walker,364649427,3,8103515475,3038
Victoria,Walton,536090228,2,5098933387,1555
John,Yates,475485927,3,6512987308,2090
Salvador,Thornhill,3249355,3,6033777134,4987
David,Cornelison,526507462,3,9289255529,1681
Lorenzo,McBryde,418948073,2,3345658068,2603
Rodger,Ellis,607050526,2,9258221085,940
Lynn,Hammond,566655667,2,8315755463,1244
Virginia,Kelley,653289058,3,7193024958,501
Marianne,Prado,679095942,2,8706522851,331
Katherine,Pecora,675149454,2,7065729774,360
Joan,Clark,82764964,3,3158317301,4617
Richard,Choudhury,381101097,4,7347896526,2915
Diana,Norris,381501574,3,7345958237,2913
George,Grullon,768129141,4,8502281668,53
David,Smith,561790834,2,5104329675,1292
Christopher,Westmoreland,280781593,3,4192569502,3533
Harold,Brennan,515186657,3,7858749724,1780
Maurine,Woods,556213567,3,6616348748,1353
Blair,Burrowes,298482325,3,4199577739,3437
Jacinto,Rausch,458401304,2,4695670324,2276
Roberto,Jennings,451526770,4,7132987452,2342
Gertrude,Short,492985577,3,6605684179,1958
Dan,Lord,646885642,4,8017777887,561
James,Young,665017882,4,3184050605,439
Gail,Parson,601836080,3,6022162439,988
Debra,Champion,452363806,4,5122345345,2336
Jane,Maddox,285947652,4,5134675585,3512
Jean,Nolan,635767021,3,8068637544,676
Stephanie,Cruz,417642141,3,2512697472,2619
Carol,Castro,536158123,4,2532467147,1552
Irene,Funderburk,475330802,4,6517852592,2094
Mae,Deel,476960460,2,3203105186,2076
Annie,Parsons,137864965,3,6092077421,4390
Karen,Sommerville,483184869,2,3194677268,2030
Doris,Dinsmore,9747125,3,8022294732,4927
Christina,Mello,250327952,2,8436898491,3769
Larry,Scott,295115440,3,4403581392,3462
Deborah,Westley,628941865,2,2145973455,749
Ruth,Ganey,533160419,3,5093189329,1596
Linda,Baker,179281744,3,2674976737,4169
Mark,Huggins,760019501,3,9012217699,123
Eddie,Griffin,571876941,3,9169480471,1197
Haywood,Velazquez,207327371,4,4846787869,4073
Asia,Murtha,425650023,3,6623131902,2542
Sam,Serna,651015947,3,7193399990,531
Ronald,Garza,150101484,4,9089172690,4311
Alfonso,Carter,640341066,3,2147685340,628
Joe,Berry,518944681,4,2083754414,1748
Rebecca,Simpson,504018182,3,6052506779,1870
Kevin,McNeil,557112922,3,6264541609,1342
Francis,Perry,162039781,3,4126654021,4244
Diane,Kuhn,299386319,3,9372474585,3432
Harvey,Sprague,390269903,3,6082288782,2840
Tracy,Nason,456483478,4,9563031669,2294
Nancy,Barragan,481547175,2,5158391808,2044
Jeffry,Meyers,480035110,2,7122020327,2054
Esther,Evanoff,453302915,4,9792337463,2330
Lana,Rigdon,48362248,2,2038493091,4729
Kevin,Tong,674144559,3,4786361594,368
Leroy,Walker,517780346,4,4064838819,1758
Rita,Duncan,305257917,3,8122472550,3401
James,Woods,9268755,4,8022438155,4935
Marie,Snyder,764011544,4,5202478603,107
Adrian,McGuire,650322990,2,7206359448,532
Michael,Jackson,546717115,3,9166694847,1443
Theron,Dinger,255367380,4,7707868066,3746
Carroll,Thompson,278099808,2,4198345826,3549
Rose,Sandford,631381510,4,2543269459,717
Russell,Williams,403218873,4,2709402384,2731
Judith,Johnson,142385925,4,9733685254,4361
Mathew,Johnson,272243380,3,2162415066,3580
Irwin,Ramirez,521170648,4,9704929100,1728
Micheal,Ferguson,612381953,2,8317558822,900
Luz,Ringer,246930909,3,3363893560,3794
Rudolph,Gomez,394051134,3,2629276468,2811
Doris,Hsieh,686059738,2,9198492686,260
Emma,Wysocki,574057174,4,9072927771,1168
Barbara,Martinez,262963262,4,7273690619,3684
Martha,Juarez,76860772,3,9174325462,4635
Betty,Mathis,639966550,3,9723472258,632
Annette,McClellan,471705800,4,2183897912,2140
James,Rodriguez,306011150,2,8129090741,3398
Dwight,Ganley,535076545,3,2063017531,1569
Gregory,Adam,2148086,4,6039913145,4993
Anna,Ulrich,768092644,3,3054773032,56
Annette,Green,627547141,3,9725659793,765
Donald,Collins,321363321,2,7083505631,3281
Nicole,Hernandez,355327570,2,2245952758,3098
Jacob,Bland,336126778,4,8159722163,3197
Sarah,Baker,424661511,2,2058245567,2551
Carolyn,Wagaman,169583137,2,6104550713,4209
Buford,Williams,267645312,4,5612269640,3624
Bettie,Scott,765540021,3,9286982174,82
Caroline,Dews,497809120,2,3142597299,1919
Jessica,Thomas,595673285,2,8503023032,1026
Jesse,Whitehead,333074480,2,6306063235,3213
Wanda,Edmonds,534593492,4,3604878273,1573
Adan,Williams,225327929,3,7033029329,3916
Brendan,Myrick,451625728,3,2542067683,2340
Roselyn,Kaiser,518263159,2,2082558827,1754
Marsha,Fritz,267776158,2,9544279009,3620
William,Gilmer,679105576,3,8705721221,329
Margaret,Middleton,758013114,3,6154258361,145
John,Bettencourt,104829629,2,2128481723,4529
Marjorie,Kessler,322109781,4,8477758095,3274
Mary,Tijerina,166123162,2,5705048891,4222
Mary,Ashford,378224500,3,3138249531,2943
Gerald,Johnson,304242471,2,3177974350,3408
Michael,Nock,62683693,4,3156229607,4681
Karen,Jones,505144039,3,4023928896,1861
Jonah,Davidson,442126097,2,4053504873,2420
John,Sparks,392762762,3,2628653932,2824
Yessenia,Byers,242426442,2,7043533638,3816
Donald,Trent,656019275,2,8433832310,485
Shelby,Barnes,426362253,2,6018641580,2533
Karla,Whitney,262168462,2,9548770857,3696
Karen,Lee,518706021,3,2088666480,1750
Betsy,Holcomb,511012493,2,7852294582,1810
Gina,Adams,39520811,2,4015815339,4778
Zoe,Howard,449795593,2,9404870278,2362
Dolores,Geary,346524057,4,3128626901,3146
Charlene,Kluge,489260079,2,6364052749,1986
Dennis,McNamara,277847748,4,4199105217,3550
Eric,Young,416906656,2,2565482800,2630
George,Grasser,140764501,2,2014583379,4372
Steven,McCoy,681054769,3,9199609903,300
Jack,Brown,769380449,4,7863259622,38
Norma,Bassler,335700402,2,3093451401,3201
Angelia,Hawkins,444602579,4,5806734363,2405
Larry,Evans,459956272,3,7139645535,2263
Janet,Parker,115323584,2,5182728479,4482
Matthew,Thompson,508880996,4,3086455799,1829
Robert,Johnson,224092465,2,7574641549,3922
Maria,Saldana,227872834,4,7037758780,3907
Daniel,Brantley,469523017,2,2184457181,2159
Jorge,Dean,262372666,4,7276988859,3692
Jason,Ashe,94074453,4,6318445871,4570
Robert,Troxel,116605160,2,2129988047,4472
Robert,Hayden,608427771,3,3106775854,932
Catherine,Oleary,323380188,2,7735424112,3266
Wanda,Sanchez,472542805,2,6124664436,2130
Kimberly,Williams,173562775,4,8148589363,4192
Dorothy,Adams,305467070,3,8122281707,3399
Christopher,Cutter,608984477,4,9165557852,930
Robert,Johnson,312381680,3,5743031038,3343
Robert,Oram,156501767,4,6099258791,4279
Sarah,Delrosario,80284354,4,3155677252,4622
Sophie,Koerner,42107295,3,8606296559,4762
David,Larson,193482895,4,7245108684,4122
Dawn,Baker,644589354,2,9158287153,582
Gregg,Osborne,439727146,4,2257184587,2437
Mildred,Fuller,528483603,4,8012061110,1658
Timothy,Medina,261165947,4,8638247262,3707
Paul,Pattison,94821154,2,7186806668,4565
Natasha,Owens,288031336,3,2167728043,3501
Roy,McKee,281263793,3,4406066586,3528
Lydia,Shupe,218574795,2,4102625466,3966
Jessie,Jensen,414443718,2,4234716101,2646
Leslie,Garcia,772012652,4,5614490907,10
Courtney,Woodley,639545797,3,2814919696,638
Debra,Edmondson,560414636,2,8054010012,1311
Gerald,Wells,658188591,2,8434146828,468
Myra,Merkel,503257578,2,6054349038,1876
Brenda,Putt,48208602,2,8609414457,4730
Susie,Bainter,618947670,2,3104363777,840
Gerald,Clark,613764449,3,4082130766,886
Yolanda,Lyle,424270563,4,3343132416,2554
Kathryn,Petrin,765461115,2,6024909334,85
Michael,Ball,589102422,3,4072513658,1110
Dwight,Ozuna,619328572,2,7072872903,835
Mary,Jones,267300857,4,2393384582,3630
Charlotte,Culver,2726231,3,6035988774,4988
Walter,Terry,643029813,2,8306060507,607
Earl,Kincaid,468081066,3,7635910008,2181
Antoinette,Jacobs,108264710,2,2126332127,4512
David,Decker,643245359,4,2105644758,603
Donald,Hopwood,237622105,2,7044804287,3848
Clara,McFadden,547258569,2,6612927161,1438
Donald,Williams,37124843,2,4013282533,4787
Kimberly,Smith,764220029,4,6028195675,104
Robert,Lambert,530798294,2,7752280476,1620
Karla,Carlton,593269376,2,8137662800,1058
Fairy,Schroeder,241690987,2,2524698958,3822
Lloyd,Poole,111248736,3,7187661771,4497
Ricky,Williams,768481105,4,7863038857,44
Charlene,Walker,422055286,4,2056188899,2575
Judy,Findley,142421931,4,7325311272,4360
Amanda,Gulley,437351143,4,3187556341,2449
Katherine,Gross,139666880,4,2014592918,4379
Jeff,Cheek,352883507,3,6182134219,3112
Geoffrey,Young,316720719,2,3179208000,3309
Douglas,Aragon,668010314,3,6789823746,422
Mike,Porter,214530970,4,4109047921,4015
Gregory,Garcia,762017831,3,8658135112,115
Agnes,Nutt,484647513,3,6414955631,2020
Mary,Russell,344921299,3,3095302243,3152
Mary,Fugate,288328582,3,9377520214,3496
Richard,Campbell,500542883,3,3147044175,1902
Willie,Nunez,472411395,2,6517702923,2132
Wayne,Harned,611239337,3,9493005171,908
Vincent,Teegarden,523770043,4,7194860928,1708
John,Lane,132887693,4,9175766075,4422
Tony,Porto,767509083,2,9416130166,57
Fernando,Holmes,473584947,2,5073317408,2112
William,Young,625546348,4,5104577742,782
Olivia,Boone,536744725,4,5097399751,1545
Thomas,Moore,482187065,3,3199896840,2038
Marshall,Owens,393010987,3,2627906820,2817
Brenda,Moyer,68788028,2,2127844040,4665
Nikki,Kohl,298268394,2,7407029083,3440
Rachel,White,643105251,2,2149257860,605
Homer,Reynolds,291112695,4,9373155035,3479
Patrick,Irvin,617249504,4,3232801653,857
Emily,Phillips,647249291,3,4358902704,559
Bradley,Stine,315078718,4,7654477128,3320
Louise,Ellis,453840978,2,4093893635,2324
Pam,Hansen,250556658,4,8433356697,3768
Ryan,Jones,679077629,3,4792154074,333
Patsy,Thompson,276808292,2,4195306869,3554
Jerry,Topps,490075905,2,8164464424,1984
Dirk,Torres,135108241,4,8563230630,4410
Candice,Smith,406138373,2,8592826436,2695
Jona,Bixby,656206880,2,8037343088,481
Frank,Richard,15227174,2,7818086638,4898
Mark,Klein,118647482,4,6312846698,4465
Gregorio,Moore,527711539,4,4805750596,1668
Kenneth,Navarrete,159665215,3,2156254080,4251
Lilia,Peterson,531519904,3,5098546006,1612
Charles,Melanson,380053888,4,2484221614,2927
Cynthia,Noonan,483100045,4,7123603151,2032
Russell,Bennett,109828818,4,6075846616,4506
Kenneth,Oliver,72827028,2,2122836930,4649
Jennifer,Heywood,654033576,4,8432785136,498
Ronald,Banuelos,688014388,4,8283025460,248
Manuel,Short,485324687,2,6412259826,2015
Lance,Nichols,550893501,2,7604135567,1411
Robert,Saville,322549093,2,3125633429,3269
William,Duran,532381415,2,2538311958,1605
Angelia,Davis,7623434,4,2076366884,4954
Abraham,Perez,48184567,4,8604662622,4731
Amber,Grayson,638860216,2,9792041614,645
Norma,Dierks,420415758,2,3345677023,2589
Juliana,Stewart,549396971,2,4084813060,1421
Jared,Pass,300486530,2,3305147415,3426
Tamara,Rosenberry,422604588,4,2059550270,2569
