PropertyID,AgentTaxID(Person : TaxID),SellerTaxID(Person - TaxID),ListPrice,Description,Area,SellDate,AddressID
4283,101363856,239403621,742000,Icahn Durham Isabella FDR's Havanas Aquila Jillian Harrods Durex's Eros's Higgins Donald Dot's,211960,3/16/1998,4544
4284,309092901,574057174,1123000,Antofagasta's Gen Aquinas's Gaines's Longstreet's Ernesto Garza's Doonesbury Libreville Jagger Einsteins Aconcagua Fox's,213530,5/12/1989,3374
4285,265661343,513822203,981000,Abidjan Donnie Japanese's Indianan Alabaman's Gall Hartman's Ijsselmeer's Isis Jerry Galapagos's Chattahoochee Lilly,31110,4/14/1992,3649
4286,161749456,263615078,1703000,Libyan's Gay Albuquerque's Hausdorff Alembert's Hendrix Jones Dwayne's Andalusia's Claire Lula's Leviticus Hart,134360,4/22/2003,4245
4287,490288889,521639296,1359000,Hesperus Feb's Hubble's Iago's Eric's Aline's Chicago's Gilchrist's Algonquian Edmonton Holly GE's Lynette,75830,7/21/2004,1981
4288,342783634,316407746,356000,Eden Hades's Chablis Isuzu Epictetus Alexandria Felicia Lucia Clements Altair Lydia Ahmad's China's,139970,11/9/2015,3163
4289,557873817,139666880,234000,Clay Anne Arabia's Chaucer Adonis's Garcia Colin's Chanukah FDR Charity Jacobin's Cinerama Jew,209030,2/2/2006,1334
4290,757011212,685012149,1550000,Fahrenheit Imelda Dunn's Chumash Locke's Dortmund Fassbinder's Gestapos Havana's Formica's Aguirre Limbaugh Ecuadorian,133100,11/25/2012,152
4291,373561369,549939240,1361000,Hinayana Agni's Amado Fonda Emmy Father's GNP's Johnie Jenner Fiona's Jimenez's Cayuga Intel's,98460,4/27/1994,2974
4292,379363441,559709537,726000,Ionesco Hippocratic AOL Düsseldorf's Fizeau's Achebe Draco's Jack Io Fragonard Johns Eucharists Halsey,103840,6/23/1980,2933
4293,238651753,315078718,1649000,Fujiwara Henson Iphigenia Itasca Hornblower's Arizona's Jacobite's Antipas's Holcomb Hun Elijah's Faust's Genevieve,43670,10/2/1988,3841
4294,645022115,106721853,1448000,Charolais Gale's Hebert's Appalachia's Cheviot Druid Heather Helga Ike's Jinnah Gipsies Hill Eastwood,187470,4/6/1985,578
4295,593726051,72827028,720000,Hiroshima Fern's Faustino Advil Espinoza Annabelle Indonesians Armonk Hitler's Ainu Edmonton's Geller's Cheviot,12590,10/7/1995,1050
4296,556200067,509984585,1031000,Estonia's Colorado Gaines Hebert's Donaldson's Frye's Janette's Adeline's Heineken Jock Adirondacks Aisha Harry's,56970,9/15/2008,1354
4297,679050765,268058183,577000,Icahn HSBC's Apollo Adderley Elwood's Heinlein Edwina IQ's Aral Aquafresh Europe's Hellenisms Eu's,57380,1/24/1987,336
4298,265972861,417109800,459000,Alexander Giauque Aaliyah's Allegra Anasazi Jerri Alpheratz Agassiz's Hendrix Georgia Ana Agamemnon Falstaff,43570,2/7/2009,3644
4299,88646122,315078718,1954000,Aeschylus Februaries Hawking Hefner's Jeeves's Englishwoman Horne Estella Jodie's Claire Irwin's Fe's Antonio's,189980,5/1/2016,4590
4300,430205028,135163974,1942000,Apple's Huguenots Irwin Houdini Altman's Cisco Equuleus Jimmy's Liverpool's Lorna's Flores Claudia Algeria's,124370,5/19/1981,2490
4301,678019348,693032402,316000,Libra Clorets Ashlee Anselmo Ganymede's Lowell Eratosthenes Frazier's Gino Itaipu's Annabelle's Ag American's,25130,9/3/1994,344
4302,270189569,305449629,1651000,Ariadne Hirobumi's Chicana Fidel Catholicism Hebraic Collin Anguilla Lynda Gide Henson's Haleakala Hun's,201220,5/23/1985,3597
4303,6305311,458591369,1015000,Aaliyah's Harrison Alpheratz's Dreiser Elmo's Erickson Ceausescu's Levant's Arabia's Anguilla's A's Gaelic Anglicanism,75140,8/13/2012,4961
4304,642820753,263345833,497000,Draconian Horton's Garvey Lynda Enterprise Longfellow's Gerard Formosan's Imus's Erica's Egyptian Chivas Chimu,152280,12/25/1987,610
4305,439188821,131052448,1572000,Fizeau Exocet Chinooks Frenches Hokusai Fritz Hays Geneva's Jerald Indianan Jeanette's Geiger's Heidi's,211470,10/9/1994,2442
4306,435088847,628805345,404000,Andes January's Alexandra Ameslan Ilyushin Fassbinder's Arkwright Head's Aladdin's Anouilh Althea Aiken Helmholtz's,63250,10/2/1986,2456
4307,590209396,385449353,1975000,Fm's Lilith Indiana Alpo Freudian Evenki's Finley's Allegra Armagnac's Hellenic Duvalier Gagarin Cicero,39950,12/25/1999,1098
4308,771424652,115105623,905000,Aramco Cl's Edsel Haber's Lon's Gethsemane H's Lynette Hettie's ING I'll Dzerzhinsky's Eyck,200560,1/22/1986,15
4309,479520243,611269687,1379000,Chanukah's Ingres Jed Chartism's Jakarta's Lindsey Louisiana's Esperanto Ganesha Heller Hecuba Lutheran's Araceli,164700,4/23/2016,2056
4310,477012615,228249231,299000,Alvaro Elena's Iraqi Isidro Loki's Haber's Ginger Eltanin Israel Ireland's Alejandra Fridays Elysium,24160,6/18/1989,2075
4311,421156921,571369531,1245000,Java Araguaya Cheri Logan Finn Aimee American Feynman's Hammond Fosse Hall Jess's Catt,161200,12/10/2016,2584
4312,489727620,469562243,270000,Joanna Ionic Dubcek's Abraham's Alsace Irtish Eula's Jock Clement's Irwin Antonio Hieronymus Cedric's,182800,5/12/2013,1985
4313,33886896,263851759,833000,Filipino's Lhotse's Estelle's Alyce Farmer Freemason's Finnegan Amenhotep Edam's Adan Allstate's Abel's Cointreau,14980,5/24/1981,4803
4314,559760626,456769477,1259000,English's Afrikaners Cisco's Ghent Adrienne's Artemis's Heisman's Hovhaness Eaton's Hammurabi Issachar Hutton Amaterasu's,177950,9/17/1995,1315
4315,24169706,341983304,1046000,Clorox Charlottetown's Lysistrata's Joni Eddington's Douala Gayle Franciscan Amway MCI's Hank Hellenic's Eldon's,190400,6/7/2016,4848
4316,347229513,355608272,1193000,Cheddar Establishment Lysenko Amman's Andrews Elohim Anatole Hersey Loki HQ's Gibson Eumenides's Finnegan,208830,12/8/1980,3142
4317,207529389,420373187,751000,Harry Irwin's Ibsen's Fourneyron Gallagher Imhotep's Foosball's Froissart Hansen's Christa Esterházy's Fletcher Chretien's,195160,12/27/2010,4072
4318,659075259,670183909,750000,French Chan Internationale Lynne Lisbon Dyson Elysium Arkansas Jerri's Intelsat Aberdeen's Fathers Colt's,188800,4/10/1988,465
4319,269906832,298504550,676000,Celtic Hera Hawthorne Chihuahuas Huygens Hinton's Garth Cheney Jaipur Eddie's Andretti Lucio's Irrawaddy,65100,7/12/2005,3602
4320,621409095,528375665,1960000,Alberio Fokker Gallegos Analects's Huntley's Eniwetok's Aconcagua's Ed Limbaugh Aristarchus Emmett's Dora Jezebel,99990,10/6/1999,806
4321,411070889,321046982,329000,Jersey Jayapura's Adolph's Antofagasta's Ir's Chernomyrdin Helmholtz's Colin's Alisha Christine Adolph's Firefox Donizetti's,147860,7/6/2016,2665
4322,8269948,340969561,231000,JavaScript's Luisa Izmir Hayworth's Colosseum Donizetti Hawaii Althea's Clovis's Clementine Abilene Cline Huntington,102010,11/2/2000,4949
4323,222070390,764389068,872000,Dyson's Clemson's Chablis's Istanbul's Arctic Iguassu's Fassbinder Algeria's John's Fleming Engels's Hollywood Lucio,79910,1/3/1981,3933
4324,426339082,233969329,1994000,Honecker's Janelle's Idahos Jeremiahs Armani Eakins Florine Allentown Letitia's Alphecca Lycra Hitchcock Fe,94840,10/5/1989,2534
4325,49608896,363325426,716000,Fujitsu Iraq Hades Lollobrigida's Eric's Acadia's Halifax's Foster Eileen Alison Helios's Lorrie's Donner's,66790,12/14/2017,4724
4326,208548509,333164057,1600000,Holley's Erlenmeyer's Hirobumi Asama's Levine Chivas Cavour Franco Lyman France Annapurna Eddy's Cliff's,200110,6/25/1984,4064
4327,373944509,282484516,611000,Eugenia Fitch Achaean's Harmon Hess Chicago's Americanization's Frankfurter Herzl Lumière's Edward Huntington Lillian's,155630,11/8/1990,2970
4328,464699433,513481255,1612000,Argentinian's Hammett's Fujiwara Idahos Fulbright Eugenie Foley Chinook Geo's Airedale's Ara's Eltanin Clorox,162490,2/5/1991,2215
4329,297642907,579422039,1003000,Alamo Eileen Elma Felice's Aramaic Irish's Hus Edith Antonio's Hemingway Huff's Gilchrist Excedrin's,128330,1/12/1992,3447
4330,215355116,296304091,1213000,Alma's Lorentz A Dunne's Luria Celia Itasca's Ge's Jefferey Aristarchus's Clifford Eisner's Einstein,82160,9/30/1984,4004
4331,595774694,449267711,1803000,Icelandic's Freida's Claudius's Jinny Escher Hayworth Hildebrand Geoffrey's Jock Lon's Fabian's Cincinnati Adderley's,108400,6/2/2013,1024
4332,508368585,206303175,1497000,Gamble Leticia Chimu's Luke Jockey Huber's Dortmund Alan Harley Chandon J Ethan Antone's,57500,12/4/1980,1834
4333,690098495,84625197,1885000,Lubavitcher Dunlap Apaches Ibadan Chandon Durhams Hercules's Evita Apr's Archibald Huitzilopotchli Celts Adidas,89710,5/22/1990,231
4334,321962099,765447985,1201000,Higgins's Anglicanism Apalachicola Addie's Douala Ehrenberg Janacek's Chile's Alford's Edam's Chongqing Janice Chatterley's,70340,1/27/1986,3277
4335,601608927,449794498,1438000,Claus's Israel's I'm Jerusalem's Cologne Jamal's Clint's Hillel Gale Hunter's Freya Garrett Gena,31670,8/27/1994,995
4336,293489007,401293575,1502000,Citibank GP's Christs Aeroflot's Fielding Gascony's Jolene Dyson's Gilberto's Düsseldorf Jefferey's Eiffel Coimbatore,159300,10/20/2008,3469
4337,513085430,7343234,1053000,Harriet's Jedi Alyson Iraqi Janacek's Lorna Huff's Flanders Ibo Armenia's Gilliam's Freddie Feb,107970,9/25/1988,1793
4338,95484175,230164367,1795000,Americanizing Jared Janell's Alaska Anouilh Annapolis Libreville's Hydra Afghanistan Levitt's Jamaal's Armour Aniakchak,8460,10/18/1989,4564
4339,85079424,226697284,1392000,Huntsville Abner's Geoffrey's Estella's Lutheranism's Lucille's Love's Flo's Clarice's Jamaal's Centaurus Hereford Gillian's,105920,10/29/1981,4606
4340,157442583,256848731,1239000,Asama Chan's Araucanian Forester Esther's Luxembourger Ferrari's Aryan's Imelda's Argo Ellen Adonises Fatah,18890,10/18/2011,4269
4341,274065982,328289829,789000,Gelbvieh Livia Alfredo Andres Antony's Dutch's Garcia Ian's Hellenic AZ's Lillie Georgina Foucault,119400,2/5/1989,3567
4342,233969329,507375022,1642000,Logan's Lubavitcher Europa's Arcadia Hoffa's Hofstadter's Lina Gail Hitler Hispanic Evangelina Eileen Gallegos's,14850,3/30/2007,3866
4343,459653616,38109342,698000,Chateaubriand's Achilles's Elba Faustus's Jerry Adolfo's Asgard Charbray's Fassbinder's Irkutsk Alvaro's MCI's Eurodollar,53960,10/8/2010,2265
4344,591780926,647249291,682000,Downs Abel's Alisa's Giannini Chinatown Loki Janis Joni's Edmund's Artie's Eula Edgardo Hugh,110250,11/17/1989,1073
4345,103058638,595109610,1824000,Adan's Jennifer's Gascony Gene's Exxon's Donovan's Cecil Cognac Chile Iliad's Haney Chrystal Alcindor's,140640,11/18/2010,4537
4346,320745192,403218873,200000,Lot Hymen's Hanukkah Hamburg's Ernesto's Dunlap Hokkaido's Harlequin Earline Chancellorsville Hmong Adolfo Chris's,4670,9/3/1994,3287
4347,267442632,356364303,312000,Aden's Ernest Cecelia's Cheney Alvin's Hatfield Cavendish Edmond Almighty Felice Amiga Chretien Hausa,91000,3/9/2008,3628
4348,620105742,346146370,382000,Galen Limousin Jessica's Dunne's Abyssinia's Heimlich's Fellini Ecuadorians Alberio Aristophanes's Liz's Heyerdahl Anne,161520,3/1/2016,823
4349,429306403,465780926,1473000,Freemason Dumbledore's Antonio's Heinrich's Aquariuses Jocelyn's Love's Gallegos's Lynch Alabama Clinton Erica Hartline,101670,5/1/1992,2496
4350,198780928,472303677,1501000,Gambia's Elysium's Hiss's Lila's Hillary Enron Hennessy's Cinerama Adrian Heineken Chagall Edmund Jaguar's,161480,9/1/1978,4109
4351,4025880,547541297,646000,Agrippina's Indus's Jericho's Dschubba's Clouseau's Lister Acts Andorra Little's Libya Chuck Eeyore Cerberus's,37420,3/29/1980,4983
4352,442802199,619470497,1103000,Gingrich's Jacobin Foucault Enif's Jahangir Linux Duvalier Hinton's Elva Hilton Herculaneum's Amalia Alaska's,1990,10/30/1999,2418
4353,43924225,219452181,1036000,Freemasonries Cf's Fr's Fabian Ebony's Gaiman GP's AZT's Loire Erebus Hilda's Amoco Cherry's,154690,8/10/2016,4753
4354,539512098,674012538,570000,Lucio Fraser Horacio Haber's Hartman Lochinvar Jacklyn Dora's Chaplin Dorset Jacklyn Imelda's Clementine,187210,8/4/1990,1515
4355,439723130,502741594,904000,Hasbro's Elliott Gilda's Gaea Abram's Hanson Aruba Louisianians Haydn's Gandhian Helvetius Aryan's Lithuanian's,19570,9/28/2017,2438
4356,136600509,309820541,867000,Elena's Gerald Heidelberg Clytemnestra Aimee Argonaut Icelander's Iroquois Louella Fatah Jesus Iberian Annette,91030,7/23/2011,4400
4357,16380556,603625621,1542000,Hilda Intel's Hadar's Duse Hilary's Antoninus Jonah's Hamitic's Haas's Loyd's Hutchinson Helene Eskimos,1580,7/11/1980,4889
4358,449267711,768263946,488000,Fritz Antaeus Johnathon's Cayman Christoper Englishwoman's Alejandro Errol's Chateaubriand's Frankel Libby Illuminati Chapultepec,52490,9/14/1994,2370
4359,467682142,620516180,514000,Iberia's Hawaiian's Christina Alberto's Gilliam January's Celts Anabel Hazel's Aral's Hohenzollern Levant Finch,92770,10/23/2011,2186
4360,539072437,593726051,1984000,Alonzo Lizzy's Garry's Frey's Arkansan Jacklyn Farrell Dorsey's Euclidean Hermaphroditus Alicia Jean Amazon's,195260,1/17/1994,1525
4361,217356475,557027867,1857000,Antipas's Hawaiian's Hector's Alaskan Clair Gardner Annette Hershey's Joliet Irisher Aimee Gillian Catholicism,159930,1/1/2004,3978
4362,502866911,9260377,1411000,Lorna Finley's Jacklyn Jackson Gall's Genoa's Alyce Holst Enrique Frigidaire Hussite Gargantua Armenians,110330,11/2/1997,1882
4363,355382595,530088398,1243000,Londoner's Formica Genghis Jensen's Jefferey's Collins Challenger's Alkaid Highlanders Lilliputian Jamal's Ameslan's Holmes's,207750,12/25/1985,3096
4364,163102519,602288113,324000,Donetsk Liza Afghanistan's Albanians Lothario Arius Elise G Abernathy Duane's Eucharists Chris's Drake,216930,12/8/2010,4237
4365,19364306,383824879,309000,Islam's Edmund's Jennings Luther Dot's Almohad Holley Flory Afghanistan's Eeyore Ireland's Jermaine's ATM's,149950,1/28/2001,4869
4366,771467434,241680680,1436000,Gilchrist's Hyundai's Ali Anatolian Holder's Efren's Abilene Janna Loyang Inuit Hals Andrianampoinimerina's Filipinos,65630,7/5/2003,12
4367,549900036,308504651,1265000,Chevy Flemish's Hohenlohe Janell's Aristarchus Enid Janice's Lr Chopin Jacquard Letha's Anthony Elena's,172540,2/2/2007,1419
4368,519789133,188427954,1582000,Hamitic Dubrovnik's Hutchinson Haber Clairol Hopkins Christensen Americanizations Chelsea Hellenism Agustin's Erickson's Abe's,11390,12/14/2007,1739
4369,520503596,112241366,485000,Jodie Dumbledore's Chopin Durante Elba Amy Himalaya's Chi's Cessna Clementine Citibank Clarissa Isolde,5600,4/6/1979,1732
4370,266250243,771441079,557000,Hegel Inuit Elsie's Ehrlich Cliff Chung Acapulco Cayenne Cherie's Hanoi's Alejandro Christoper's India's,151990,6/12/2005,3639
4371,667306846,540716423,798000,Gdansk's Edison Hinton's Hinduism's Fauntleroy's Changchun Dusty's Hohhot's Hebrides Claudius's Arnulfo's Cline Eileen,140490,10/21/2009,424
4372,468886509,240716063,335000,Fernando Freud Lyme's Geritol's Gautama's Esperanza Clarissa's Clement's Anglican's Altman Jahangir's Ceylon Cerberus,214530,8/7/1994,2171
4373,231018433,430884647,858000,Adler Ingrid's Caxton Freya's Chivas Ishmael Chivas Chennai's Alston Hoover Amenhotep Inuits Epiphany,52270,8/22/1987,3880
4374,609943926,653288258,902000,Cody Earl's Albany's Eugenia's Lorena's Flatt's Ashikaga Hunter Izvestia's Alabamans Israeli's Hagar Cheer,170980,5/7/1982,917
4375,48164079,514123076,257000,Hamilton's Euclid's Hamill Hawking Francois's Gaussian Chisinau Homer's Dumbledore's Eli Herzl Epimethius's Hardin's,30480,9/15/1978,4732
4376,234621306,120260904,258000,Jewell Eucharist's Harry Galen Freemason Gilliam Iraqi Liebfraumilch Limbaugh Lorna GTE's Cherry Haney,179050,11/1/2012,3863
4377,324048351,137968121,1754000,Apalachicola Chevron Lowery's Araceli's Chianti Donovan's Hilton Adrienne Lupus Agrippa Doonesbury Dorcas Easter's,167840,8/18/1987,3261
4378,301860418,121011920,1224000,Edmund's Frenchwoman's Hauptmann Angola Javas Filipino's Gerard Ameslan Ahmadinejad Harris Hay's Genet's Arawak's,167910,12/10/1983,3421
4379,620075970,695015159,1033000,Hottentot Hon Alexandria Chang's Hadar Chautauqua FDR's Earnestine Christine's Chisinau Huygens Harbin Frito's,179600,5/2/1988,824
4380,143421422,466665004,1195000,Chennai's Alcmena's Allende Alar's Heriberto's Levitt's Duluth Ferrari Lina's Lila's Earth Jenifer's Jim,110580,7/10/1999,4352
4381,541644296,267300857,1455000,Alabaman's Cecelia Caucasian Jayawardene Hanson Ina Islamabad Lilly's Inchon's Inez's Edgardo's Imodium Afro's,5620,2/4/1988,1487
4382,764608542,306465823,687000,Fulton Lowell Hummer English Everest Althea Agrippa's Einstein's Altman Farsi Clydesdale's Lipton Englishwoman,112230,7/15/2016,95
4383,417109800,461669303,811000,Angolan IOU's Felicity's Elisha Gamble's Anglicans Dubhe's Fafnir Helsinki Alyssa's Hayes Libya's Erwin,72000,12/18/2004,2627
4384,399074846,377727084,824000,Ewing Louisiana's Helmholtz's Hippocrates Elizabethan's Hitler's Harbin Harry Gina's Chekhov's Alford's Jefferey's Aberdeen's,53920,2/26/1982,2766
4385,513982775,352093831,401000,Hannibal Dorothy's Gibbs Ghanaian Emmy Europe's Federico Americana's Fizeau's Gadsden Gettysburg Alcibiades African,139480,10/20/1990,1785
4386,5383262,136600509,935000,Izanami Everest Annapolis Hohhot Franz's Hannibal's Algonquin's Angelia Churriguera's Aguilar Advents Chuvash Honduras,130150,6/18/1992,4973
4387,190585287,530228929,1078000,Engels's African Ericka Ghazvanid's Fanny Clarice Adar Hermes Dyson's Jefferey Lonnie Lynette's I'd,24020,3/1/1991,4130
4388,228547708,48164079,678000,Frankfurter Aquila Armagnac Hartline's Chibcha Albireo Head Eula Adkins Engels's Cheri Chasity's Dwayne,33170,2/25/1983,3899
4389,473161325,37546278,1841000,Frito's Limpopo's Cliburn Holley's Luce Adele Jermaine Acrux Fokker Annabelle's Ararat's Linux Hussite,116880,2/26/2003,2121
4390,541061835,606884811,699000,JavaScript Idaho's Ispell's Dublin Clinton's Jarrod's Chi's Jasmine Ernie Eleazar Altaic Ethiopia's Dunkirk's,156380,12/10/1985,1496
4391,162544834,356965154,1593000,Chevy Andromache Afros Hatsheput Lochinvar Haitian's Flynn's Esau Antoine's Helen Lindbergh Haiphong Elinor's,43250,7/18/2015,4240
4392,464964627,568617029,1811000,Christi Inonu's Alden Altman's Hayden's Aeolus's Jana Ashley Emilio Almach's Humphrey Abyssinia Downy's,75090,10/18/1997,2209
4393,432690069,682038532,1651000,Fulani Felix Cisco Evangelina Chester's Lord Ira Gienah's Ebert Armstrong's Chantilly Ajax Appalachia,7840,6/18/1988,2472
4394,224382869,316072602,1805000,Fijian's Hirobumi Hesperus Ameslan's Fortaleza Irishwoman's Joel Fuzhou Hadar's Aelfric's Epcot Hebrides's Ellesmere,51360,4/28/2003,3919
4395,427407624,590462303,240000,Finn's Flowers Garibaldi's Japan's Hellenisms Donetsk Dostoevsky Fannie Hartman Everglades's Americana Fallopian Jerrod,173040,12/10/1982,2516
4396,152094391,494368677,1780000,Iqaluit's ING's Clouseau Fatah's Cervantes's Lola's Hamilcar Harold Duroc Andes's Es Garry's Hohhot's,81080,1/11/1984,4303
4397,180406492,574193419,959000,Huck Dwayne Iscariot Fathers Inca Gertrude's Head's Idahoes Jeeves's Jeannine Ellison Gilda's Churchill,20710,6/2/1987,4162
4398,620181546,277808479,1339000,Hakka's Coke Eurasians Hebrew Encarta's Elva's Gabriela's Linda's Fuzhou's Dumbo Chevrolet's Jerald's Clifton,151380,5/4/2010,822
4399,447349801,112011673,269000,Cheyennes Gargantua Jacksonville's Hellman Jamaal Cervantes Colon's Jacobite Frankfort Feds Hyades Hinton Ceres's,58690,9/16/1979,2387
4400,264190240,151481692,278000,Amalia Cheer's Ivy Clair Argentinian's Holley's Hadar Elijah Algieba Alexandra Louisianans Joan Alcindor's,8910,5/11/2015,3667
