OfferID,PropertyID,Date,BuyerTaxID(Person: TaxID),OfferAmount,OfferStatus
4415,4415,2017-01-03,690034281,602000,p
4416,4416,1979-03-28,244685141,1123000,p
4417,4417,2002-09-27,300013467,227000,p
4418,4418,1983-09-21,268225093,544000,d
4419,4419,2000-08-06,109406898,1173000,d
4420,4420,1985-01-09,635883425,1152000,a
4421,4421,1991-11-18,234847585,1584000,a
4422,4422,1989-01-30,33888870,1091000,d
4423,4423,1997-02-04,137968121,1788000,p
4424,4424,1980-06-16,82282318,1745000,a
4425,4425,2009-10-03,519044581,1439000,p
4426,4426,1984-07-13,267382365,1127000,p
4427,4427,1982-09-30,332780725,962000,p
4428,4428,1983-12-31,358240479,1956000,d
4429,4429,2015-03-08,413544759,339000,d
4430,4430,1980-12-24,458477482,724000,p
4431,4431,1982-03-08,385722237,1528000,p
4432,4432,2016-02-24,84661729,418000,d
4433,4433,1987-04-07,420471643,580000,a
4434,4434,1982-04-26,618867022,966000,a
4435,4435,2017-10-04,669101613,1760000,a
4436,4436,1999-08-02,569809044,1047000,d
4437,4437,1990-08-27,90034095,369000,p
4438,4438,1999-01-29,644123301,697000,d
4439,4439,1980-09-02,633904420,214000,a
4440,4440,1994-04-16,247715859,1747000,a
4441,4441,2009-04-17,587493496,587000,a
4442,4442,1999-09-02,408378355,1147000,d
4443,4443,2003-11-27,434628701,1668000,p
4444,4444,2002-04-14,414183142,1663000,a
4445,4445,1997-02-18,531579360,1980000,p
4446,4446,1979-12-01,568087075,1824000,p
4447,4447,2001-12-11,628075183,980000,p
4448,4448,1982-05-17,289480873,1013000,d
4449,4449,2006-09-18,386721644,297000,p
4450,4450,1995-03-18,533704279,1614000,a
4451,4451,1999-01-29,183055717,1441000,a
4452,4452,2003-11-10,658032576,1201000,a
4453,4453,2009-08-08,406105218,909000,a
4454,4454,2009-07-27,520844931,1305000,p
4455,4455,1986-10-31,197767665,944000,d
4456,4456,1997-03-11,767507031,1118000,p
4457,4457,1988-10-03,218641345,1717000,a
4458,4458,2016-06-26,544105084,1154000,a
4459,4459,2001-04-08,625842791,955000,d
4460,4460,1989-09-11,600455762,1695000,a
4461,4461,2010-04-28,542058308,1958000,a
4462,4462,1995-06-23,12503379,1887000,p
4463,4463,1997-04-12,454511762,723000,a
4464,4464,1982-12-09,353163465,1464000,a
4465,4465,1982-04-21,603211291,1669000,a
4466,4466,2014-11-15,134247975,1951000,a
4467,4467,2004-01-13,155741149,390000,d
4468,4468,2001-07-19,367094154,1207000,d
4469,4469,2015-05-06,349485368,391000,d
4470,4470,2002-08-11,416514647,609000,a
4471,4471,1989-06-02,460311702,1432000,p
4472,4472,1986-10-11,30056542,1440000,d
4473,4473,1989-09-02,313321692,1523000,p
4474,4474,2006-06-16,389460332,1895000,p
4475,4475,2003-11-17,421557512,1126000,p
4476,4476,1984-12-14,232542881,1465000,d
4477,4477,2000-06-04,405748136,1792000,p
4478,4478,1996-01-13,178301938,588000,p
4479,4479,1980-07-02,32289790,1078000,d
4480,4480,1995-01-30,500608969,1998000,a
4481,4481,2014-03-01,259316697,1199000,d
4482,4482,1991-02-26,554503752,1003000,a
4483,4483,1982-02-06,637167556,612000,d
4484,4484,1996-06-26,389665887,559000,a
4485,4485,1988-02-21,190404495,1090000,d
4486,4486,2000-12-15,51621803,347000,d
4487,4487,2005-04-21,8869622,1099000,d
4488,4488,2009-06-13,539762688,416000,d
4489,4489,1978-04-24,207803184,1010000,a
4490,4490,2017-03-20,606828548,205000,a
4491,4491,2014-01-25,111104372,1773000,a
4492,4492,2003-11-01,488168521,1484000,d
4493,4493,1998-06-01,253498562,1010000,p
4494,4494,1997-02-17,689039513,1985000,a
4495,4495,1990-07-19,261041491,441000,d
4496,4496,1988-02-19,593173580,1237000,a
4497,4497,1979-12-24,654036988,648000,a
4498,4498,1990-04-05,615267599,494000,a
4499,4499,1988-03-26,680034918,1876000,a
4500,4500,2016-07-22,460616764,1455000,p
4501,4501,1993-06-21,70269787,547000,d
4502,4502,2017-06-09,612929039,1345000,p
4503,4503,1997-12-14,170222641,1064000,a
4504,4504,1993-03-04,321788225,1229000,d
4505,4505,2012-12-12,270520452,1303000,a
4506,4506,1997-07-11,135686952,1141000,a
4507,4507,1997-05-15,619524835,503000,p
4508,4508,1984-11-22,362625239,1872000,a
4509,4509,1980-10-19,346146370,844000,a
4510,4510,2015-12-09,476743349,870000,a
4511,4511,2008-09-08,216491607,1138000,a
4512,4512,2016-04-18,417786934,666000,p
4513,4513,2007-05-12,318681425,1918000,a
4514,4514,2008-10-19,642666602,1838000,p
4515,4515,2001-03-08,468173761,1847000,a
4516,4516,2013-07-26,356965154,1260000,d
4517,4517,2010-06-10,569415708,299000,p
4518,4518,2008-06-15,59076860,358000,p
4519,4519,1988-03-11,405645857,1219000,d
4520,4520,2006-12-09,621310473,512000,p
4521,4521,1996-12-23,365044002,1205000,d
4522,4522,1993-12-30,219693282,411000,p
4523,4523,2003-04-16,303099129,1992000,a
4524,4524,1996-01-15,298926415,1611000,p
4525,4525,2011-08-24,231962007,1238000,d
4526,4526,1990-06-29,375053658,1989000,d
4527,4527,1979-08-18,650206736,1425000,a
4528,4528,1998-09-17,264395802,706000,a
4529,4529,1983-02-04,616439330,528000,a
4530,4530,1980-02-17,304293657,824000,a
4531,4531,1979-08-28,495323383,1931000,a
4532,4532,1999-12-11,136829621,1231000,d
4533,4533,2000-11-10,47786134,1591000,a
4534,4534,1989-07-15,543029009,961000,p
4535,4535,1988-04-26,643386127,877000,p
4536,4536,2017-09-25,402329044,1565000,p
4537,4537,1986-07-05,245580026,641000,p
4538,4538,1994-06-02,319144572,1338000,p
4539,4539,2005-07-31,315219229,1809000,p
4540,4540,1988-08-29,263720751,1235000,a
4541,4541,1992-10-20,255377846,508000,p
4542,4542,1979-06-19,304348996,446000,d
4543,4543,1996-03-19,462544264,1655000,p
4544,4544,2016-12-12,509143370,1857000,a
4545,4545,1995-05-26,383058875,1204000,a
4546,4546,1987-09-23,456715646,1311000,d
4547,4547,1985-02-07,665107849,1101000,d
4548,4548,2011-12-28,452724617,1834000,a
4549,4549,1992-02-14,469336763,1133000,a
4550,4550,2008-07-12,390668309,1557000,d
4551,4551,1993-01-12,536190764,608000,d
4552,4552,1993-12-04,270011513,294000,d
4553,4553,1979-09-20,424102914,1519000,a
4554,4554,1986-10-26,215314137,1102000,d
4555,4555,2004-05-26,224943571,350000,d
4556,4556,2004-03-25,268446983,1136000,p
4557,4557,1981-03-25,400464008,1038000,a
4558,4558,2004-12-03,74096174,1058000,a
4559,4559,1993-01-31,552301235,374000,d
4560,4560,1996-06-21,369662970,321000,a
4561,4561,1997-01-08,757017834,635000,a
4562,4562,2001-10-28,316723126,1448000,a
4563,4563,1999-05-10,346806084,1509000,p
4564,4564,1994-03-22,284901147,1238000,p
4565,4565,2015-10-06,392482020,1205000,d
4566,4566,1992-10-14,542159161,1491000,a
4567,4567,1984-03-02,230164367,1148000,d
4568,4568,1991-10-06,279287986,1611000,a
4569,4569,2002-07-08,150404709,1451000,d
4570,4570,2009-01-29,509025169,888000,a
4571,4571,2001-08-30,770035872,1324000,a
4572,4572,2016-03-09,405596728,1500000,d
4573,4573,1991-12-19,29502691,484000,a
4574,4574,1986-11-23,479969173,1284000,d
4575,4575,2007-10-26,34340020,1595000,a
4576,4576,1998-10-15,392806839,311000,a
4577,4577,1989-10-18,375214422,457000,d
4578,4578,2016-11-03,443139273,1411000,a
4579,4579,2001-08-18,474847605,815000,d
4580,4580,1986-01-30,463328338,1009000,p
4581,4581,2003-02-28,353707809,655000,p
4582,4582,2009-03-01,526887153,1500000,d
4583,4583,1996-05-17,533434200,811000,a
4584,4584,1987-02-13,460723942,569000,a
4585,4585,2008-04-14,632074634,835000,a
4586,4586,1994-10-26,156767042,541000,p
4587,4587,1981-05-05,272448325,1837000,p
4588,4588,2008-01-23,592029323,1259000,p
4589,4589,1980-10-23,495702136,1481000,p
4590,4590,1998-07-25,633344986,1493000,d
4591,4591,2004-07-06,307943218,1472000,p
4592,4592,2016-05-15,355346742,1085000,p
4593,4593,1991-12-23,509086452,1843000,d
4594,4594,1985-03-15,469414156,204000,a
4595,4595,1985-12-20,263257968,643000,p
4596,4596,2003-03-29,366927069,819000,d
4597,4597,2009-02-14,587426316,1414000,a
4598,4598,1999-03-29,435060275,334000,p
4599,4599,2017-11-18,148660988,1393000,d
4600,4600,1983-12-17,695034121,437000,d
4601,4601,2001-12-01,18606271,847000,a
4602,4602,2008-12-13,33035663,926000,a
4603,4603,1991-12-23,695034849,782000,d
4604,4604,1986-01-07,122546358,350000,p
4605,4605,2005-01-11,281062492,1328000,a
4606,4606,1978-06-16,30055047,1150000,p
4607,4607,1990-12-16,545153438,1700000,d
4608,4608,1995-01-22,557224406,502000,p
4609,4609,2001-08-09,222262757,1433000,a
4610,4610,1993-10-06,695012796,1253000,d
4611,4611,1982-02-19,471086385,1110000,d
4612,4612,1984-02-11,572873744,1248000,d
4613,4613,1994-06-12,453931863,1360000,p
4614,4614,1979-04-07,384342188,830000,a
4615,4615,2014-01-27,572389532,1388000,a
4616,4616,2014-03-29,506028494,1749000,p
4617,4617,1987-07-11,442880772,1494000,p
4618,4618,2005-12-29,348442211,1232000,d
4619,4619,2003-04-01,154229960,298000,a
4620,4620,1980-01-31,630264731,1150000,p
4621,4621,1985-04-17,178600381,1922000,d
4622,4622,2014-06-12,170662474,1028000,p
4623,4623,1997-06-12,147107508,1177000,p
4624,4624,2004-04-11,445588383,600000,d
4625,4625,1993-11-01,465305632,1495000,p
4626,4626,2014-08-27,545890657,795000,d
4627,4627,2013-03-24,279166004,658000,d
4628,4628,2009-08-04,480354048,595000,d
4629,4629,2010-05-14,365337271,1086000,d
4630,4630,1994-09-15,615605116,1237000,p
4631,4631,1995-10-17,556734137,427000,a
4632,4632,2006-12-10,406013999,1503000,a
4633,4633,2012-07-21,34054832,312000,a
4634,4634,1996-11-01,214283972,233000,d
4635,4635,1993-06-24,472306848,1806000,d
4636,4636,1993-03-23,522773101,608000,d
4637,4637,1984-01-12,368741086,779000,a
4638,4638,2009-08-29,554316969,319000,p
4639,4639,1996-03-19,157010809,1512000,d
4640,4640,1985-03-22,268525555,219000,p
4641,4641,1984-11-18,600671400,1212000,p
4642,4642,1998-02-10,17543495,1008000,p
4643,4643,1994-07-31,392948635,1926000,p
4644,4644,1978-03-01,466156870,1788000,a
4645,4645,1985-04-25,383623850,1794000,p
4646,4646,2013-06-06,456093660,503000,p
4647,4647,1995-06-30,12448503,271000,p
4648,4648,1988-02-04,613540598,1316000,d
4649,4649,1988-01-03,428474608,976000,d
4650,4650,1984-10-03,572275993,498000,p
4651,4651,1999-12-11,683054376,1441000,d
4652,4652,1992-08-10,455909692,281000,a
4653,4653,1988-12-01,142624901,1887000,p
4654,4654,1991-08-06,217594556,421000,p
4655,4655,1985-10-15,496177516,1365000,p
4656,4656,1986-10-11,338729421,986000,p
4657,4657,2015-02-06,219421601,765000,a
4658,4658,2015-07-05,425276761,1715000,a
4659,4659,2009-01-25,605185421,1548000,a
4660,4660,2013-06-22,695015159,1696000,a
4661,4661,1994-10-19,244303374,645000,a
4662,4662,1982-02-22,551607744,462000,p
4663,4663,1994-03-24,144058299,527000,a
4664,4664,2005-06-26,653267524,1393000,a
4665,4665,2013-10-23,590272610,1700000,a
4666,4666,2014-12-07,541690594,1386000,p
4667,4667,2000-06-26,198804119,923000,p
4668,4668,1998-11-17,690013999,1667000,p
4669,4669,1978-08-22,213240862,860000,a
4670,4670,2011-04-17,263345833,504000,d
4671,4671,1979-12-01,140184660,290000,d
4672,4672,1993-02-02,322012341,1153000,d
4673,4673,2007-11-15,621415283,1912000,a
4674,4674,1989-09-28,41091322,1984000,d
4675,4675,2003-01-23,451142989,1904000,a
4676,4676,2012-05-13,524468173,1710000,d
4677,4677,1991-07-09,12889424,1718000,p
4678,4678,2000-02-26,322446537,1816000,d
4679,4679,1987-10-29,460175862,299000,d
4680,4680,1979-01-13,618457599,769000,p
4681,4681,1989-02-26,294963874,1814000,d
4682,4682,2003-03-15,382904075,397000,d
4683,4683,2013-06-24,324019469,1987000,p
4684,4684,2017-03-29,533547025,732000,a
4685,4685,1987-03-31,308469770,1858000,a
4686,4686,1999-09-18,364649427,414000,p
4687,4687,1997-07-10,536090228,1019000,p
4688,4688,1999-04-23,475485927,1342000,a
4689,4689,2011-09-14,3249355,404000,a
4690,4690,1988-03-30,526507462,501000,p
4691,4691,1994-07-15,418948073,288000,p
4692,4692,1987-04-01,607050526,1705000,a
4693,4693,2003-05-19,566655667,1571000,d
4694,4694,2010-08-19,653289058,1846000,d
4695,4695,1999-12-10,679095942,539000,d
4696,4696,2016-07-31,675149454,464000,d
4697,4697,1999-04-17,82764964,1214000,d
4698,4698,1979-03-24,381101097,1514000,p
4699,4699,2008-07-16,381501574,381000,p
4700,4700,2002-11-02,768129141,1460000,d
4701,4701,2015-01-27,561790834,1014000,a
4702,4702,1981-06-24,280781593,726000,a
4703,4703,1978-10-14,515186657,642000,p
4704,4704,1988-07-20,556213567,238000,a
4705,4705,2016-12-23,298482325,1831000,p
4706,4706,1985-09-13,458401304,553000,a
4707,4707,1986-05-21,451526770,261000,p
4708,4708,1982-05-18,492985577,584000,p
4709,4709,2017-01-01,646885642,1232000,p
4710,4710,2009-05-03,665017882,1682000,a
4711,4711,2000-01-07,601836080,596000,a
4712,4712,2010-04-03,452363806,560000,p
4713,4713,1984-07-08,285947652,1061000,a
4714,4714,1992-12-19,635767021,1626000,a
4715,4715,1987-11-01,417642141,818000,p
4716,4716,1983-05-29,536158123,1725000,a
4717,4717,1988-03-19,475330802,1886000,a
4718,4718,2005-06-12,476960460,1358000,d
4719,4719,2012-10-28,137864965,725000,a
4720,4720,2008-02-06,483184869,1703000,a
4721,4721,2004-08-14,9747125,1918000,p
4722,4722,2012-09-24,250327952,1580000,d
4723,4723,1986-10-19,295115440,1440000,a
4724,4724,2005-10-10,628941865,294000,d
4725,4725,2007-12-10,533160419,986000,d
4726,4726,2017-02-04,179281744,359000,d
4727,4727,1986-03-25,760019501,412000,p
4728,4728,1993-07-05,571876941,1095000,a
4729,4729,1989-02-03,207327371,1380000,a
4730,4730,1982-03-22,425650023,626000,d
4731,4731,1995-11-29,651015947,1279000,d
4732,4732,1979-09-11,150101484,1532000,a
4733,4733,1982-03-06,640341066,1448000,d
4734,4734,2002-02-20,518944681,593000,a
4735,4735,1979-01-17,504018182,1704000,p
4736,4736,2006-01-29,557112922,1763000,p
4737,4737,1985-01-16,162039781,1653000,d
4738,4738,2012-04-29,299386319,652000,a
4739,4739,1996-10-29,390269903,1036000,p
4740,4740,2008-10-10,456483478,256000,p
4741,4741,2015-03-30,481547175,528000,p
4742,4742,2003-05-09,480035110,1715000,d
4743,4743,1993-04-02,453302915,1179000,a
4744,4744,1997-09-01,48362248,1685000,d
4745,4745,2015-07-01,674144559,1917000,a
4746,4746,1994-05-12,517780346,301000,p
4747,4747,2013-01-06,305257917,538000,p
4748,4748,1979-07-21,9268755,1076000,d
4749,4749,2012-02-21,764011544,375000,p
4750,4750,1994-12-27,650322990,1725000,d
4751,4751,1978-04-30,546717115,1962000,p
4752,4752,1991-05-11,255367380,1767000,p
4753,4753,2002-03-02,278099808,613000,p
4754,4754,2016-09-24,631381510,1189000,p
4755,4755,1979-09-03,403218873,342000,d
4756,4756,1993-09-06,142385925,271000,p
4757,4757,1985-11-06,272243380,1210000,p
4758,4758,1989-01-05,521170648,876000,p
4759,4759,1987-06-13,612381953,1160000,p
4760,4760,1981-09-02,246930909,1503000,p
4761,4761,1986-06-04,394051134,203000,a
4762,4762,1978-11-29,686059738,1468000,a
4763,4763,2015-04-02,574057174,1856000,d
4764,4764,1992-06-06,262963262,540000,a
4765,4765,1984-04-25,76860772,620000,p
4766,4766,2012-01-02,639966550,465000,p
4767,4767,1988-07-16,471705800,1495000,d
4768,4768,2013-01-21,306011150,391000,p
4769,4769,1985-10-27,535076545,1488000,d
4770,4770,1980-07-25,2148086,1301000,d
4771,4771,1990-08-14,768092644,1115000,a
4772,4772,1989-01-21,627547141,404000,a
4773,4773,2005-12-20,321363321,1266000,d
4774,4774,1986-08-24,355327570,713000,d
4775,4775,2006-11-27,336126778,1815000,p
4776,4776,2001-02-25,424661511,310000,d
4777,4777,2015-08-28,169583137,1796000,p
4778,4778,2012-11-13,267645312,1806000,d
4779,4779,2017-12-06,765540021,1647000,d
4780,4780,1996-04-11,497809120,1803000,d
4781,4781,1991-09-10,595673285,835000,a
4782,4782,2015-10-25,333074480,973000,a
4783,4783,2017-04-21,534593492,1305000,p
4784,4784,2008-10-02,225327929,902000,d
4785,4785,2014-12-16,451625728,660000,p
4786,4786,2001-05-24,518263159,721000,d
4787,4787,1986-02-02,267776158,323000,d
4788,4788,2015-07-11,679105576,1252000,d
4789,4789,1987-08-26,758013114,760000,p
4790,4790,1981-05-12,104829629,1805000,p
4791,4791,2005-01-16,322109781,1794000,p
4792,4792,2007-09-17,166123162,877000,d
4793,4793,1979-01-08,378224500,1342000,a
4794,4794,1993-03-11,304242471,280000,p
4795,4795,1981-06-15,62683693,520000,a
4796,4796,1995-12-22,505144039,390000,p
4797,4797,1986-09-30,442126097,1890000,a
4798,4798,1988-02-05,392762762,669000,d
4799,4799,2007-10-01,242426442,602000,p
4800,4800,1992-06-01,656019275,1357000,a
4801,4801,1991-11-07,426362253,1863000,p
4802,4802,1993-02-25,262168462,965000,p
4803,4803,2014-09-16,518706021,1208000,p
4804,4804,1985-11-21,511012493,961000,a
4805,4805,1979-08-26,39520811,416000,p
4806,4806,2013-04-13,449795593,1858000,d
4807,4807,2006-02-05,346524057,1810000,a
4808,4808,2015-03-01,489260079,1580000,d
4809,4809,2014-01-17,277847748,1539000,d
4810,4810,1981-11-16,416906656,1728000,p
4811,4811,1990-10-28,140764501,1529000,a
4812,4812,1981-07-08,681054769,635000,d
4813,4813,2012-01-06,769380449,1657000,d
4814,4814,2010-09-30,335700402,1427000,p
4815,4815,1988-12-06,444602579,433000,a
4816,4816,1997-08-10,459956272,1130000,p
4817,4817,1980-03-28,115323584,615000,a
4818,4818,1994-01-13,508880996,1216000,p
4819,4819,1984-09-14,224092465,1255000,d
4820,4820,1998-05-19,227872834,1262000,p
4821,4821,2001-06-24,469523017,1490000,a
4822,4822,1981-10-18,262372666,1244000,a
4823,4823,2013-05-24,94074453,1037000,a
4824,4824,1984-09-25,116605160,1227000,p
4825,4825,1986-06-01,608427771,1183000,d
4826,4826,2001-11-23,323380188,341000,a
4827,4827,1979-07-11,472542805,664000,d
4828,4828,2001-05-17,173562775,902000,d
4829,4829,2003-03-14,305467070,527000,p
4830,4830,1992-04-27,608984477,206000,p
4831,4831,2015-11-07,312381680,1926000,p
4832,4832,1978-05-08,156501767,1603000,a
4833,4833,1994-07-08,80284354,938000,a
4834,4834,1999-03-03,42107295,859000,d
4835,4835,1986-07-10,193482895,848000,d
4836,4836,1998-09-23,644589354,1189000,d
4837,4837,1992-11-09,439727146,982000,a
4838,4838,1985-11-13,528483603,1499000,d
4839,4839,1981-06-25,261165947,715000,d
4840,4840,2005-11-07,94821154,653000,a
4841,4841,1987-09-12,288031336,1392000,a
4842,4842,1997-09-13,281263793,397000,d
4843,4843,1986-04-30,218574795,688000,a
4844,4844,2007-05-27,414443718,510000,p
4845,4845,1996-06-25,772012652,1063000,a
4846,4846,2011-11-14,639545797,341000,a
4847,4847,1994-09-01,560414636,1134000,p
4848,4848,2005-06-17,658188591,628000,p
4849,4849,1982-11-24,503257578,933000,a
4850,4850,1981-07-15,48208602,1750000,p
4851,4851,1998-01-13,618947670,279000,d
4852,4852,1992-01-17,613764449,1475000,p
4853,4853,2007-12-21,424270563,1133000,d
4854,4854,1981-10-20,765461115,683000,p
4855,4855,1995-08-13,589102422,1689000,d
4856,4856,1981-07-09,619328572,660000,d
4857,4857,1987-10-04,267300857,1895000,a
4858,4858,2017-10-30,2726231,1134000,d
4859,4859,1986-11-04,643029813,1436000,a
4860,4860,1978-04-27,468081066,1087000,d
4861,4861,1987-10-02,108264710,213000,a
4862,4862,2010-11-10,643245359,1774000,a
4863,4863,1986-03-07,237622105,829000,d
4864,4864,2002-08-09,547258569,810000,p
4865,4865,1987-08-03,37124843,331000,d
4866,4866,1986-06-22,764220029,1882000,p
4867,4867,1984-01-04,530798294,1876000,p
4868,4868,1998-09-03,593269376,1048000,d
4869,4869,2007-07-29,241690987,1605000,a
4870,4870,2008-01-03,111248736,1444000,d
4871,4871,1985-12-26,768481105,920000,a
4872,4872,2005-05-25,422055286,746000,p
4873,4873,1979-04-03,142421931,1065000,d
4874,4874,2013-09-05,437351143,1631000,a
4875,4875,1997-10-17,139666880,1384000,p
4876,4876,2015-06-18,352883507,1999000,a
4877,4877,1983-10-24,316720719,294000,p
4878,4878,2007-08-17,668010314,1027000,p
4879,4879,2010-09-27,214530970,1513000,a
4880,4880,1983-07-04,762017831,214000,d
4881,4881,2006-11-20,484647513,472000,a
4882,4882,1987-12-01,344921299,1053000,p
4883,4883,1985-02-18,288328582,1233000,p
4884,4884,2011-12-29,500542883,1890000,p
4885,4885,1983-08-06,472411395,1082000,p
4886,4886,1980-07-03,611239337,1464000,p
4887,4887,2010-02-13,523770043,1724000,p
4888,4888,1987-06-23,132887693,1096000,d
4889,4889,2014-10-14,767509083,1511000,d
4890,4890,1984-02-04,473584947,1351000,a
4891,4891,2004-09-18,625546348,827000,d
4892,4892,2010-11-07,536744725,1264000,a
4893,4893,1979-07-22,482187065,963000,p
4894,4894,1997-08-16,393010987,705000,p
4895,4895,1992-01-30,68788028,771000,d
4896,4896,1986-07-04,298268394,511000,d
4897,4897,2010-10-28,643105251,690000,d
4898,4898,2003-06-12,291112695,534000,d
4899,4899,1987-10-18,617249504,1411000,p
4900,4900,1992-09-16,647249291,1160000,p
4901,4901,1996-01-18,315078718,1370000,d
4902,4902,1983-04-09,453840978,783000,a
4903,4903,1979-10-30,250556658,1090000,d
4904,4904,2004-03-17,679077629,788000,a
4905,4905,1990-12-01,276808292,1638000,a
4906,4906,2001-12-05,490075905,442000,d
4907,4907,2016-08-18,135108241,442000,a
4908,4908,1984-07-11,406138373,1575000,p
